ts,crossed_above_vah,hold_3,migration,acceptance,high_volume,delta_pct,strong_close,distributed_volume,day
1710115200000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,True,-1.0,False,True,2024-03-11
1710115500000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710115800000,False,False,HIGHER_VALUE,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710116100000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710116400000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,True,-1.0,False,True,2024-03-11
1710116700000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,True,-1.0,False,True,2024-03-11
1710117000000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,True,-1.0,False,True,2024-03-11
1710117300000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,True,-1.0,False,True,2024-03-11
1710117600000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,True,-1.0,False,True,2024-03-11
1710117900000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,True,-1.0,False,True,2024-03-11
1710118200000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,True,-1.0,False,True,2024-03-11
1710118500000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,True,-1.0,True,True,2024-03-11
1710118800000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,True,-1.0,False,True,2024-03-11
1710119100000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,True,-1.0,True,True,2024-03-11
1710119400000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,True,-1.0,False,True,2024-03-11
1710119700000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710120000000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,True,-1.0,False,True,2024-03-11
1710120300000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710120600000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,True,-1.0,False,True,2024-03-11
1710120900000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,True,-1.0,False,True,2024-03-11
1710121200000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710121500000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,True,-1.0,True,True,2024-03-11
1710121800000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710122100000,False,False,HIGHER_VALUE,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710122400000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,True,-1.0,False,True,2024-03-11
1710122700000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710123000000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,False,-1.0,True,True,2024-03-11
1710123300000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710123600000,False,False,NO_CLEAR,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710123900000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710124200000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710124500000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710124800000,False,False,NO_CLEAR,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710125100000,False,False,NO_CLEAR,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710125400000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710125700000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710126000000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710126300000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,False,-1.0,True,True,2024-03-11
1710126600000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,False,-1.0,True,True,2024-03-11
1710126900000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,True,-1.0,False,True,2024-03-11
1710127200000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710127500000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,True,-1.0,False,True,2024-03-11
1710127800000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710128100000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710128400000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,False,-1.0,True,True,2024-03-11
1710128700000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710129000000,False,False,NO_CLEAR,ACCEPTED_BELOW_VALUE,True,-1.0,True,True,2024-03-11
1710129300000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,True,-1.0,False,True,2024-03-11
1710129600000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,True,-1.0,True,True,2024-03-11
1710129900000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,True,-1.0,False,True,2024-03-11
1710130200000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710130500000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710130800000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710131100000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710131400000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710131700000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710132000000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,False,-1.0,True,True,2024-03-11
1710132300000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,True,-1.0,False,True,2024-03-11
1710132600000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,True,-1.0,False,True,2024-03-11
1710132900000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710133200000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,True,-1.0,True,False,2024-03-11
1710133500000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,True,-1.0,False,True,2024-03-11
1710133800000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,True,-1.0,False,True,2024-03-11
1710134100000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710134400000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,True,-1.0,False,True,2024-03-11
1710134700000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710135000000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710135300000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710135600000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710135900000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710136200000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,True,-1.0,False,True,2024-03-11
1710136500000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,True,-1.0,True,True,2024-03-11
1710136800000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710137100000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,True,-1.0,False,True,2024-03-11
1710137400000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710137700000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,True,-1.0,False,True,2024-03-11
1710138000000,False,False,OVERLAPPING_VALUE,ACCEPTED_BELOW_VALUE,True,-1.0,True,True,2024-03-11
1710138300000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710138600000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,True,-1.0,False,True,2024-03-11
1710138900000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,False,-1.0,False,True,2024-03-11
1710139200000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,True,-1.0,True,True,2024-03-11
1710139500000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,True,-1.0,True,True,2024-03-11
1710139800000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,True,-1.0,False,True,2024-03-11
1710140100000,False,False,TRANSITION,ACCEPTED_BELOW_VALUE,True,-1.0,True,True,2024-03-11
1710140400000,False,False,HIGHER_VALUE,RETURNED_FROM_BELOW,True,-1.0,True,True,2024-03-11
1710140700000,False,False,TRANSITION,RETURNED_FROM_BELOW,True,-1.0,False,True,2024-03-11
1710141000000,True,False,TRANSITION,RETURNED_FROM_BELOW,True,-1.0,True,True,2024-03-11
1710141300000,False,False,HIGHER_VALUE,RETURNED_FROM_BELOW,True,-1.0,False,True,2024-03-11
1710141600000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710141900000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710142200000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710142500000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,True,True,2024-03-11
1710142800000,False,True,NO_CLEAR,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710143100000,False,True,NO_CLEAR,ACCEPTED_ABOVE_VALUE,True,-1.0,True,True,2024-03-11
1710143400000,False,True,NO_CLEAR,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710143700000,False,True,NO_CLEAR,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710144000000,False,True,NO_CLEAR,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710144300000,False,True,NO_CLEAR,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710144600000,False,True,NO_CLEAR,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710144900000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710145200000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,True,True,2024-03-11
1710145500000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710145800000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710146100000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710146400000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710146700000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710147000000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,True,True,2024-03-11
1710147300000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710147600000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710147900000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,True,True,2024-03-11
1710148200000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,True,True,2024-03-11
1710148500000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710148800000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710149100000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710149400000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,True,True,2024-03-11
1710149700000,False,True,HIGHER_VALUE,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710150000000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710150300000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710150600000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,True,True,2024-03-11
1710150900000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710151200000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710151500000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710151800000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710152100000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,True,True,2024-03-11
1710152400000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710152700000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710153000000,False,True,NO_CLEAR,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710153300000,False,True,NO_CLEAR,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710153600000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710153900000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710154200000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710154500000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710154800000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,True,-1.0,True,True,2024-03-11
1710155100000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710155400000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,True,True,2024-03-11
1710155700000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710156000000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710156300000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710156600000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,True,True,2024-03-11
1710156900000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710157200000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710157500000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710157800000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710158100000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710158400000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710158700000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710159000000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,True,-1.0,True,True,2024-03-11
1710159300000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710159600000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710159900000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,True,True,2024-03-11
1710160200000,False,True,NO_CLEAR,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710160500000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710160800000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710161100000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710161400000,False,True,NO_CLEAR,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710161700000,False,True,NO_CLEAR,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710162000000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710162300000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710162600000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710162900000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,True,True,2024-03-11
1710163200000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,True,True,2024-03-11
1710163500000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710163800000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710164100000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710164400000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710164700000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710165000000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710165300000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710165600000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710165900000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,True,True,2024-03-11
1710166200000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,True,True,2024-03-11
1710166500000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710166800000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710167100000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710167400000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710167700000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710168000000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710168300000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710168600000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710168900000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710169200000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710169500000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710169800000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710170100000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710170400000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710170700000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710171000000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,True,True,2024-03-11
1710171300000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710171600000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710171900000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710172200000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,True,-1.0,True,True,2024-03-11
1710172500000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710172800000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710173100000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,True,True,2024-03-11
1710173400000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,True,True,2024-03-11
1710173700000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710174000000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710174300000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,True,-1.0,True,True,2024-03-11
1710174600000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710174900000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710175200000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,True,True,2024-03-11
1710175500000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710175800000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,True,True,2024-03-11
1710176100000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710176400000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710176700000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710177000000,False,True,NO_CLEAR,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710177300000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,True,True,2024-03-11
1710177600000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710177900000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710178200000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710178500000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710178800000,False,True,NO_CLEAR,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710179100000,False,True,NO_CLEAR,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710179400000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710179700000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,True,True,2024-03-11
1710180000000,False,True,NO_CLEAR,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710180300000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710180600000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710180900000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,True,-1.0,True,True,2024-03-11
1710181200000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710181500000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710181800000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710182100000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710182400000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710182700000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710183000000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710183300000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,True,True,2024-03-11
1710183600000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,True,True,2024-03-11
1710183900000,False,True,NO_CLEAR,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710184200000,False,True,NO_CLEAR,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710184500000,False,True,NO_CLEAR,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710184800000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710185100000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710185400000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710185700000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710186000000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,True,True,2024-03-11
1710186300000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710186600000,False,True,OVERLAPPING_VALUE,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710186900000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710187200000,False,True,NO_CLEAR,ACCEPTED_ABOVE_VALUE,True,-1.0,False,True,2024-03-11
1710187500000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,True,-1.0,True,True,2024-03-11
1710187800000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710188100000,False,True,NO_CLEAR,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
1710188400000,False,True,TRANSITION,ACCEPTED_ABOVE_VALUE,False,-1.0,False,True,2024-03-11
