bounded_probe,reclaim,shape,no_lower_acceptance,aggression_failure,buyer_response,participation,spread_ok,day,ts,fwd_len,entry,stop,R,poc_distance_R,stop_distance_abs,h1_fwd,h1_mfe,h1_mae,h1_ratio,h1_win,h1_poc_first,h1_stop_first,h3_fwd,h3_mfe,h3_mae,h3_ratio,h3_win,h3_poc_first,h3_stop_first,h6_fwd,h6_mfe,h6_mae,h6_ratio,h6_win,h6_poc_first,h6_stop_first,h12_fwd,h12_mfe,h12_mae,h12_ratio,h12_win,h12_poc_first,h12_stop_first,h24_fwd,h24_mfe,h24_mae,h24_ratio,h24_win,h24_poc_first,h24_stop_first,group_qualifies,group,n_all
True,True,False,True,False,False,True,True,2024-03-12,1710275400000,41,70791.6,70614.6042,176.99580000000424,6.827280647337198,176.99580000000424,1.4604866330161157,1.4604866330161157,0.006779821894144453,215.41666666457687,True,False,False,0.8796818907566923,2.2723703048320214,0.006779821894144453,335.16666666341274,True,False,False,1.3469246162902648,2.2723703048320214,0.006779821894144453,335.16666666341274,True,False,False,0.1638456957735681,2.2723703048320214,0.8056688350797161,2.8204768583448856,True,False,False,0.9813792191678725,2.830575640777849,0.9480450948553519,2.9856972586411876,True,False,False,False,2,5
True,True,False,False,False,False,True,True,2024-03-12,1710277500000,34,70804.6,70613.5977,191.00230000000738,6.258563378555902,191.00230000000738,0.5738150797136319,0.714127526212977,0.15235418631087005,4.68728522336656,True,False,False,-0.02355992571817107,0.714127526212977,0.4324555254046817,1.6513317191281423,False,False,False,1.1057458470394803,1.9261548159366666,0.4324555254046817,4.453995157384604,True,False,False,1.1916086874345622,2.4486616129752314,0.946585459965644,2.586836283185783,True,False,False,2.069085031960253,2.76698238712298,0.946585459965644,2.9231194690265014,True,False,False,False,2,4
True,True,False,True,False,True,False,True,2024-03-12,1710277800000,33,70914.2,70740.0429,174.15709999999672,6.23460082879207,174.15709999999672,-0.2451809314693337,0.09072268658586534,0.4226069451087131,0.21467391304354327,False,False,False,-0.2423099603748448,0.09072268658586534,1.103601288721509,0.08220603537982908,False,False,True,1.188007838899549,1.5974083169735964,1.103601288721509,1.4474505723205062,True,False,True,1.1868594504616865,2.05618949787297,1.6674600116791085,1.23312672176313,True,False,True,1.7047826359075475,2.4052995829628343,1.6674600116791085,1.4424931129477172,True,False,True,False,2,5
True,True,False,True,True,False,False,True,2024-03-12,1710278400000,31,70800.1,70686.59995,113.50005000000237,10.571801510219327,113.50005000000237,0.6334798971453552,1.1171801245901276,0.6713653430109506,1.6640419947502492,True,False,False,1.9004396914361938,3.281055823323306,0.6713653430109506,4.887139107610725,True,False,False,2.2925100032994843,3.4563861425609956,0.6713653430109506,5.1482939632536535,True,False,False,2.1162986271811515,4.339205136913946,1.5533032804831295,2.793533749290935,True,False,True,5.286341283549985,5.831715492636174,1.5533032804831295,3.754395916052089,True,False,True,False,2,5
True,True,True,True,False,True,False,True,2024-03-12,1710278700000,30,70872.0,70688.46399999999,183.53600000000733,6.145933222909701,183.53600000000733,-0.2800540493417756,0.6303940371370874,0.48655304681370054,1.2956326987681224,False,False,False,1.3572269200592575,1.7457065643796388,0.48655304681370054,3.58790593505021,True,False,False,0.1247711620608124,1.7457065643796388,1.3523232499345479,1.2908944399677595,True,False,True,0.6325734460814292,2.2916485049254045,1.3523232499345479,1.6946011281225253,True,False,True,3.5322770464648734,3.6357989713188488,1.3523232499345479,2.6885576148267956,True,False,True,False,4,6
True,True,False,True,False,False,False,True,2024-03-12,1710279000000,29,70820.6,70747.2897,73.31030000001192,16.087780298263716,73.31030000001192,2.6626544973893895,4.800144045242441,0.0,,True,False,False,3.8316580344091964,5.071592941236469,0.0,,True,False,False,4.045816208635663,6.161480719624986,2.6844795342533163,2.2952235772357237,True,False,True,1.9738017713741938,6.438385874835094,2.6844795342533163,2.398373983739802,True,False,True,9.852640079223123,10.949348181631592,2.6844795342533163,4.078760162601551,True,False,True,False,2,4
True,True,True,True,True,False,True,True,2024-03-12,1710280500000,24,70894.9,70588.35255,306.5474499999982,3.604988395760631,306.5474499999982,0.7251732154353403,1.23113077600225,0.5806605143836657,2.1202247191011727,True,False,False,0.73724312500398,1.23113077600225,0.5806605143836657,2.1202247191011727,True,False,False,0.3040312356211483,1.2973521717437675,0.5806605143836657,2.2342696629214136,True,False,False,1.0631306833575378,1.4294687494546576,0.5806605143836657,2.461797752809054,True,False,False,1.9843583758403682,2.3761411161632986,0.5806605143836657,4.092134831460723,True,False,False,False,5,7
True,True,True,True,False,True,True,True,2024-03-12,1710280800000,23,71117.2,70681.34139999999,435.85860000000685,2.0254275125005887,435.85860000000685,-0.1950173749009396,0.06951795834704749,0.4648296488815136,0.1495557749259833,False,False,False,0.11930474699822186,0.402424088913253,0.4648296488815136,0.8657453109576322,True,False,False,-0.34850752055825396,0.402424088913253,0.49580299665989813,0.8116612679315863,False,False,False,0.14913093374777733,0.49534413224840657,0.49580299665989813,0.9990745025451988,True,False,False,0.8856083142560315,1.1611563933807842,0.49580299665989813,2.34197130957902,True,False,False,False,4,7
True,True,True,True,False,False,True,True,2024-03-14,1710419100000,138,72820.1,72335.58995,484.5100500000117,0.3713029275656714,484.5100500000117,-0.18637384301935683,0.027244016919766207,0.5405460629764076,0.05040091638028503,False,False,False,-0.15933622016717666,0.027244016919766207,0.5405460629764076,0.05040091638028503,False,False,False,0.14777815238298883,0.2088707963849143,0.5405460629764076,0.3864070255822593,True,False,False,-0.48399408846110487,0.30422485560411106,0.9355843083130927,0.32517096845354787,False,False,False,-1.144042316562865,0.30422485560411106,2.701904738611664,0.11259644030249295,False,False,True,False,4,6
True,False,False,True,True,False,True,True,2024-03-14,1710422400000,127,72475.2,72330.56240000001,144.6375999999873,3.6283787894714035,144.6375999999873,0.7632870014437355,1.1048302792636007,0.13274556546844513,8.32291666666808,True,False,False,-2.742025586707925,1.553537945873112,3.86621459426903,0.4018240343347608,False,False,True,-5.885744785588794,1.553537945873112,6.494853343806014,0.23919523099850806,False,False,True,-1.277676067633998,1.553537945873112,6.666316365869468,0.23304293714996657,False,False,True,-7.36737888349976,1.553537945873112,8.470826396456419,0.18339862879529675,False,False,True,False,1,5
True,True,False,True,True,True,True,True,2024-03-14,1710422700000,126,72585.6,72419.7072,165.89280000000144,2.4979987075990673,165.89280000000144,-1.5232728605461445,0.6889991609038328,2.01455397702618,0.3420107719927719,False,False,True,-2.36236895151571,0.6889991609038328,4.61502850033274,0.14929467084637862,False,False,True,-3.823553523721327,0.6889991609038328,6.477677150545391,0.10636515912896681,False,False,True,-1.9277509331327227,0.6889991609038328,6.477677150545391,0.10636515912896681,False,False,True,-10.119185401656956,0.6889991609038328,10.703297551189626,0.06437260644288577,False,False,True,False,2,7
True,True,True,True,False,False,True,True,2024-03-15,1710470700000,254,69419.2,68776.93,642.2700000000041,0.9042925872296685,642.2700000000041,-1.468541267691144,0.2772977096859649,2.476995656032485,0.11194921113835342,False,False,True,-0.05247014495460924,0.2772977096859649,2.476995656032485,0.11194921113835342,False,False,True,-0.6369595341522859,0.2772977096859649,2.476995656032485,0.11194921113835342,False,False,True,-1.0657511638407455,0.2772977096859649,4.295856882619418,0.06455003443151984,False,False,True,-2.9266507854951738,0.2772977096859649,4.295856882619418,0.06455003443151984,False,False,True,False,4,6
True,True,False,True,False,True,True,True,2024-03-15,1710471300000,252,69062.4,68405.75071428572,656.649285714273,1.4278550520010502,656.649285714273,0.49204348048372953,0.6283415043255525,0.5092520577955845,1.233851674641187,True,False,False,0.17239034970833458,0.6283415043255525,0.5092520577955845,1.233851674641187,True,False,False,-2.4283891488063656,0.6283415043255525,3.658421705868265,0.17175207093202674,False,False,True,-1.2128239797500224,0.6283415043255525,3.658421705868265,0.17175207093202674,False,False,True,-2.413921760800809,0.6283415043255525,3.658421705868265,0.17175207093202674,False,False,True,False,2,6
True,True,True,True,False,False,True,True,2024-03-15,1710471600000,251,69385.5,68673.14214285715,712.3578571428516,0.8626282336024998,712.3578571428516,-0.509013828322655,0.0711720934802998,0.8836850659931224,0.08054011119935994,False,False,False,-0.5269823252959698,0.0711720934802998,0.8836850659931224,0.08054011119935994,False,False,False,-1.7955862873896868,0.0711720934802998,3.8258860664934877,0.0186027739047469,False,False,True,-2.1559388790345353,0.0711720934802998,3.8258860664934877,0.0186027739047469,False,False,True,-1.9168736419596641,0.0711720934802998,3.8258860664934877,0.0186027739047469,False,False,True,False,4,6
True,True,False,True,False,False,True,True,2024-03-15,1710471900000,250,69022.9,68696.935,325.9649999999965,2.9975610878469046,325.9649999999965,0.4684552022456806,0.8546929885110635,0.453116132100068,1.8862559241706927,True,False,False,-3.1129108953415487,1.1538048563496384,4.682404552636034,0.2464128939264946,False,False,True,-1.5366680471829783,1.1538048563496384,7.24863098798955,0.15917555442695433,False,False,True,-3.178255334161677,1.1538048563496384,7.24863098798955,0.15917555442695433,False,False,True,-2.646909944319168,1.1538048563496384,7.24863098798955,0.15917555442695433,False,False,True,False,2,5
True,True,True,True,False,True,False,True,2024-03-15,1710472200000,249,69175.6,68814.25285714286,361.3471428571502,2.281462622013593,361.3471428571502,-0.4580083259864778,0.6182420545339968,0.6448093048631379,0.9587982832617776,False,False,False,-4.7262031366749735,0.6182420545339968,6.961449812803534,0.08880938183263534,False,False,True,-2.385517685802682,0.6182420545339968,6.961449812803534,0.08880938183263534,False,False,True,-1.7833266783425394,0.6182420545339968,6.961449812803534,0.08880938183263534,False,False,True,-3.054680303467526,0.6182420545339968,6.961449812803534,0.08880938183263534,False,False,True,False,4,6
True,True,False,True,False,False,False,True,2024-03-15,1710472500000,248,69010.1,68879.42642857143,130.6735714285751,7.575365004400021,130.6735714285751,-7.667196886461755,0.13698255740854337,11.582296125022223,0.011826891311525723,False,False,True,-6.915705984924162,0.13698255740854337,17.983743570401206,0.007617021276593268,False,False,True,-2.1075416933143187,0.13698255740854337,17.983743570401206,0.007617021276593268,False,False,True,-5.069119889801667,0.13698255740854337,17.983743570401206,0.007617021276593268,False,False,True,-8.683469714610407,0.13698255740854337,17.983743570401206,0.007617021276593268,False,False,True,False,2,4
True,False,False,False,False,True,False,True,2024-03-15,1710474600000,241,68531.0,68443.55,87.44999999999709,16.798170383076602,87.44999999999709,-3.030303030303131,1.1881074899942554,5.691252144082489,0.20876029736788185,False,False,True,-6.221841052030005,1.1881074899942554,13.161806746712845,0.09026933101650234,False,False,True,-3.8090337335622286,1.1881074899942554,13.161806746712845,0.09026933101650234,False,False,True,-11.692395654660194,1.1881074899942554,18.593481989709023,0.06389913899138634,False,False,True,-10.713550600343343,1.1881074899942554,18.593481989709023,0.06389913899138634,False,False,True,False,1,3
True,False,False,False,False,True,True,True,2024-03-15,1710484500000,208,68511.9,68366.24405,145.6559500000003,10.216541102509048,145.6559500000003,1.0044217211861417,1.0044217211861417,0.25539636382857694,3.932795698925117,True,False,False,-0.0672818377827225,1.497364165349959,0.8829024835579391,1.6959564541214667,False,False,False,-0.5416874490880326,1.966277381734204,1.200774839613444,1.6375071469412137,False,False,True,1.0923000399228833,1.966277381734204,2.33907368700006,0.840622248312331,True,False,True,-4.219532398092834,2.7365857694107585,5.888533904725453,0.46473125801563153,False,False,True,False,1,4
True,False,True,False,False,True,False,True,2024-03-15,1710484800000,207,68658.2,68440.3709,217.82910000000265,6.159874874385409,217.82910000000265,-1.0017027109784433,0.32961619912124707,1.2619985116772314,0.2611858857766622,False,False,True,0.23045589409310546,0.32961619912124707,1.2619985116772314,0.2611858857766622,True,False,True,-0.9434001242258151,0.6431647562240496,1.474550461806954,0.43617683686179043,False,False,True,0.44025339130542046,0.6431647562240496,2.2356976179949974,0.28767967145791745,True,False,True,-4.889153928469552,1.158247451786744,5.317012281646405,0.21783802452081125,False,False,True,False,1,4
True,False,False,False,False,False,False,True,2024-03-15,1710485100000,206,68440.0,68349.08,90.91999999999825,17.15794104707468,90.91999999999825,0.6830180378355368,1.295644522657338,0.6016278046634199,2.153564899451722,True,False,False,0.3277606687197919,3.940827100748018,0.6016278046634199,6.550274223035137,True,False,False,-2.1667399912010974,3.940827100748018,2.9564452265729,1.332961309523806,False,False,True,3.084029916410026,5.174879014518357,2.9564452265729,1.7503720238095049,True,False,True,-12.101847778266873,5.174879014518357,14.540255169379954,0.3559001512859304,False,False,True,False,1,2
True,False,True,False,False,False,False,True,2024-03-15,1710485400000,205,68502.1,68351.04895,151.05105000000913,9.916514979537737,151.05105000000913,1.365763428986266,1.4703638273284287,0.3197594455649265,4.598343685299749,True,False,False,-0.4574612357875145,1.9609264549963683,1.093007959891678,1.7940642035129415,False,False,True,-1.1115447393447353,1.9609264549963683,2.1906501146465964,0.8951344817164981,False,False,True,0.795095432967755,2.7037216887930904,2.1906501146465964,1.2342097310365168,True,False,True,-7.359101442856165,2.7037216887930904,9.500761497519674,0.28457947181380566,False,False,True,False,1,3
True,False,False,False,False,True,False,True,2024-03-15,1710485700000,204,68708.4,68419.4458,288.95419999999285,4.469912532851358,288.95419999999285,-0.8257363969791655,0.3111219701946224,0.8257363969791655,0.37678122380558265,False,False,False,-0.8849153256813828,0.3111219701946224,1.285324802338929,0.24205708131397455,False,False,True,-1.3607692845440793,0.3111219701946224,1.8591181578257399,0.16734921816829712,False,False,True,-0.7648270902447705,0.6994188006265727,1.8591181578257399,0.3762099776619637,False,False,True,-5.4880669670142455,0.6994188006265727,5.7116318087781215,0.12245516238488034,False,False,True,False,1,3
True,False,False,False,False,False,True,True,2024-03-15,1710486000000,203,68469.8,68435.5651,34.23489999999583,44.69707812788071,34.23489999999583,-1.074926463930299,1.8665163327482177,3.8790824567917266,0.4811746987951263,False,False,True,-6.624818533135207,2.999862713196463,8.722093536129568,0.3439383791024618,False,False,True,0.33883551580383414,2.999862713196463,8.722093536129568,0.3439383791024618,True,False,True,2.92683781754903,12.872828604729406,8.722093536129568,1.475887474882748,True,False,True,-36.89217728108316,12.872828604729406,42.9327966490389,0.29983671247788557,False,False,True,False,1,3
True,False,False,False,False,False,False,True,2024-03-15,1710486300000,202,68433.0,68302.7835,130.216499999995,12.033805239735827,130.216499999995,0.1512865113099941,0.6911566506548975,0.3440424216593491,2.008928571428441,True,False,False,-0.7587364120522876,1.071292808515091,2.0104979015717133,0.5328495034377327,False,False,True,1.8277253650651735,2.5357769560693906,2.0104979015717133,1.2612681436210595,True,False,True,0.10060169026203533,3.666970007641262,2.0104979015717133,1.8239113827348918,True,False,True,-17.251270000346196,3.666970007641262,18.675820652529346,0.19634853406801314,False,False,True,False,1,2
True,False,False,False,False,True,False,True,2024-03-15,1710486600000,201,68452.7,68353.97365,98.72634999999718,15.6726142514136,98.72634999999718,-2.124053001047877,1.2134551717956383,2.8513157834763265,0.42557726465365153,False,False,True,-1.3927386153747598,1.2134551717956383,2.8513157834763265,0.42557726465365153,False,False,True,3.052883044901562,3.1450570187190032,2.8513157834763265,1.103019538188277,True,False,True,-0.454792464220499,4.637059913589594,2.8513157834763265,1.626287744227364,False,False,True,-23.17213185740243,4.637059913589594,29.097601602815043,0.15936227242663817,False,False,True,False,1,3
True,False,False,False,False,True,True,True,2024-03-15,1710488100000,196,68671.0,68426.2645,244.73549999999523,5.430352359996919,244.73549999999523,0.33955024914655796,0.3432276886679768,0.40778718248887,0.8416833667334425,True,False,False,-0.19939894294045557,0.9786075170950053,0.5675514994759522,1.7242620590353492,False,False,False,-0.918951275969357,0.9786075170950053,1.0595111865667546,0.9236405707674404,False,False,True,-3.1613721752668176,0.9786075170950053,4.154689450447617,0.2355428796223439,False,False,True,-3.6455683789234277,0.9786075170950053,12.629961734199004,0.07748301520543513,False,False,True,False,1,4
True,False,True,False,False,True,False,True,2024-03-15,1710488400000,195,68754.1,68536.82295,217.27705000000424,5.7341536991595285,217.27705000000424,-0.15510151670418473,0.7198183149117273,0.30283916317899945,2.3768996960484388,False,False,False,-1.2274651188425396,0.7198183149117273,1.2279253607318292,0.5862068965516959,False,False,True,-1.5938176627489933,0.7198183149117273,1.8966568259279928,0.3795195340936471,False,False,True,-5.342948093229294,0.7198183149117273,5.771893534084623,0.1247109480902587,False,False,True,-5.336964948667994,0.7198183149117273,14.608537809216132,0.049273809898867045,False,False,True,False,1,4
True,False,False,False,False,True,True,True,2024-03-15,1710488700000,194,68720.4,68653.93980000001,66.4601999999868,19.25362848742947,66.4601999999868,-1.477576053036503,1.831171137011863,2.8332746515963803,0.646309081253421,False,False,True,-2.263008537440815,1.831171137011863,4.068600455611748,0.45007396449709414,False,False,True,-6.297001814621129,1.831171137011863,11.44143412147639,0.1600473435034358,False,False,True,-20.77483967848835,1.831171137011863,24.110670747309104,0.0759485771343061,False,False,True,-14.699022873843116,1.831171137011863,47.25234049853323,0.0387530250923487,False,False,True,False,1,4
True,False,False,False,False,False,True,True,2024-03-15,1710489000000,193,68622.2,68497.7889,124.41109999999753,11.074574535552134,124.41109999999753,-1.0835046069040912,0.2644458573230956,1.084308393704395,0.2438843587843599,False,False,True,-1.4154685554584339,0.34803968456193835,1.6919712147871386,0.20570071258908745,False,False,True,-5.348397369688134,0.34803968456193835,6.702778128318219,0.05192469120998106,False,False,True,-9.900242020205766,0.34803968456193835,12.500492319415454,0.027842078189302333,False,False,True,-4.607305939743386,0.34803968456193835,24.452802040975904,0.014233120767866331,False,False,True,False,1,3
True,False,False,False,False,False,False,True,2024-03-15,1710489300000,192,68487.4,68453.0563,34.343699999997625,44.043012255526065,34.343699999997625,2.40509904291068,4.4549655395315755,1.0889915763297713,4.090909090909728,True,False,True,-2.3177467774292455,5.185812827389539,4.233673133646178,1.2248968363137065,False,False,True,-21.750714104771813,5.185812827389539,23.748169242104016,0.21836684649338856,False,False,True,-39.7394573094944,5.185812827389539,41.62044275951901,0.12459773331468206,False,False,True,-18.332328782281316,5.185812827389539,84.65599221983057,0.061257480910781516,False,False,True,False,1,2
True,False,False,False,False,True,True,True,2024-03-15,1710489600000,191,68570.0,68415.715,154.2850000000035,9.268561428524922,154.2850000000035,-0.8030592734225063,0.6189843471497413,1.0260232686262394,0.6032849020846383,False,False,True,-1.7376932300612487,0.6189843471497413,3.9537220079721695,0.15655737704918032,False,False,True,-3.6659428978837414,0.6189843471497413,5.935768221149057,0.1042804105699931,False,False,True,-8.835596461094509,0.6189843471497413,10.175973036911978,0.060828025477707,False,False,True,-4.66604012055597,0.6189843471497413,19.37971935055211,0.03193979933110368,False,False,True,False,1,4
True,False,False,False,False,False,False,True,2024-03-15,1710489900000,190,68446.1,68377.47695,68.62305000000924,22.643994984189494,68.62305000000924,-0.5581215058205333,2.665285206646594,1.516982996238025,1.7569644572524876,False,False,True,-7.130257253210648,2.665285206646594,9.585700431559284,0.27804803891759405,False,False,True,-7.997312856247704,2.665285206646594,11.539854320084899,0.23096350549310793,False,False,True,-32.926254370793714,2.665285206646594,35.62942772143865,0.07480572597136777,False,False,True,-11.775926601920157,2.665285206646594,41.765849812848884,0.06381494016258812,False,False,True,False,1,2
True,False,False,False,False,False,True,True,2024-03-15,1710490200000,189,68407.8,68307.7961,100.00389999999607,15.921379066217014,100.00389999999607,-1.0589587006108052,0.0,4.477825364810978,0.0,False,False,True,-6.673739724151108,0.0,7.359712971194413,0.0,False,False,True,-8.145682318389962,0.0,9.077645971807486,0.0,False,False,True,-22.427125342112568,0.0,28.276897201010303,0.0,False,False,True,-8.98064975465998,0.0,28.276897201010303,0.0,False,False,True,False,1,3
True,False,False,False,False,True,True,True,2024-03-15,1710510600000,121,68559.7,68349.62014999999,210.07985000000917,6.855964529677358,210.07985000000917,-0.29369784869893234,0.6678412993916207,1.193355764486628,0.5596330275229539,False,False,True,-2.664701064856903,0.6678412993916207,3.127382278690561,0.21354642313546865,False,False,True,-1.1914517265696447,0.6678412993916207,3.127382278690561,0.21354642313546865,False,False,True,-0.8030279914993738,0.6678412993916207,3.2497167148585038,0.20550754357697892,False,False,True,-1.4204122860901756,1.0343685984162376,3.2497167148585038,0.31829500512670844,False,False,True,False,1,4
True,False,False,False,True,True,True,True,2024-03-15,1710514500000,108,68655.7,68311.07214999999,344.6278500000044,3.900729439016567,344.6278500000044,-0.11780823865509056,0.35197387558783005,0.5861395125205273,0.6004950495049649,False,False,False,-0.10068832220029997,0.35197387558783005,0.9218639758800486,0.3818067359143973,False,False,False,-0.5652474110841605,0.35197387558783005,1.003981541248032,0.3505780346820893,False,False,True,-1.3246172646812908,0.35197387558783005,1.4810178573785828,0.23765673981192065,False,False,True,-2.035238881593537,0.35197387558783005,3.156158157270178,0.11151972051117333,False,False,True,False,1,5
True,False,False,False,False,True,True,True,2024-03-15,1710514800000,107,68615.1,68419.39245,195.70755000000645,7.076374927793785,195.70755000000645,-0.9703253655773754,0.14613641630070137,1.4158881453474672,0.10321183688195838,False,False,True,-1.1537623356891211,0.21562785901716974,1.560491662176542,0.13817943680417774,False,False,True,-1.8982405124380115,0.21562785901716974,1.9779512849657208,0.10901575820200583,False,False,True,-3.0172571267688983,0.21562785901716974,3.120472357862492,0.06910103160307235,False,False,True,-4.475044524342438,0.21562785901716974,5.350330122675243,0.04030178588482175,False,False,True,False,1,4
True,False,False,False,False,True,False,True,2024-03-15,1710515100000,106,68425.2,68303.7874,121.41259999999602,12.970647198067207,121.41259999999602,1.6126827034427178,1.8927195365226546,0.11695655969806722,16.183098591552817,True,False,False,-0.6984448072111601,1.911663204642792,0.9513015947274318,2.00952380952386,False,False,False,-1.323585855174853,1.911663204642792,1.7189319724641754,1.1121226641112076,False,False,True,-6.5701582867019015,1.911663204642792,7.042926351960334,0.27143024207695965,False,False,True,-4.3891655396557825,1.911663204642792,7.0602227445917904,0.2707652823145201,False,False,True,False,1,3
